	Size	BioGRID_interactions.07-11-2022	KEGG_drugs.09-11-2022	MoNDO_diseases.07-11-2022	Reactome_pathways.07-11-2022	Recon3D_metabolites.07-11-2022
ClusterID:377	1	0	0	0	0	0
ClusterID:378	1	0	0	0	0	0
ClusterID:379	30	58	0	0	267	0
ClusterID:380	19	20	0	0	69	0
ClusterID:381	27	162	0	0	120	0
ClusterID:382	7	7	0	0	0	0
ClusterID:383	4	4	0	0	0	0
ClusterID:384	13	54	0	0	1	0
ClusterID:385	5	2	1	0	3	3
ClusterID:386	4	4	0	0	0	0
ClusterID:387	7	6	0	0	0	0
ClusterID:388	3	3	0	0	0	0
ClusterID:389	14	24	0	0	45	0
ClusterID:390	3	2	0	0	0	0
ClusterID:391	15	25	0	0	22	26
ClusterID:392	3	2	0	0	0	0
ClusterID:393	25	101	0	0	190	0
ClusterID:394	26	7	0	0	315	0
ClusterID:395	3	2	0	0	1	0
ClusterID:396	5	4	0	0	0	0
ClusterID:397	4	2	0	0	3	0
ClusterID:398	1	0	0	0	0	0
ClusterID:399	3	2	0	0	0	0
ClusterID:400	4	3	0	0	0	0
ClusterID:401	2	1	0	0	0	0
ClusterID:402	5	4	0	0	0	0
ClusterID:403	1	0	0	0	0	0
ClusterID:404	4	3	0	0	0	0
ClusterID:405	3	2	0	0	0	0
ClusterID:406	3	2	0	0	0	0
ClusterID:407	3	2	0	0	0	0
ClusterID:408	13	8	0	3	57	0
ClusterID:409	3	2	0	0	0	0
ClusterID:410	3	2	0	0	0	0
ClusterID:411	16	32	0	0	10	0
ClusterID:412	2	1	0	0	0	0
ClusterID:413	8	7	0	0	0	0
ClusterID:414	5	5	0	0	0	0
ClusterID:415	2	1	0	0	0	0
ClusterID:416	7	2	0	0	6	17
ClusterID:417	5	6	0	0	4	0
ClusterID:418	5	7	0	0	6	0
ClusterID:419	14	31	0	0	0	0
ClusterID:420	34	124	0	0	1	0
ClusterID:421	1	0	0	0	0	0
ClusterID:422	2	1	0	0	0	0
ClusterID:423	3	2	0	0	0	0
ClusterID:424	4	3	0	0	3	0
ClusterID:425	1	0	0	0	0	0
ClusterID:426	3	1	0	0	1	0
ClusterID:427	2	1	0	0	0	0
ClusterID:428	2	1	0	0	0	0
ClusterID:429	2	1	1	0	1	0
ClusterID:430	5	4	0	0	0	0
ClusterID:431	3	2	0	0	0	0
ClusterID:432	2	1	0	0	0	0
ClusterID:433	4	3	0	0	0	0
ClusterID:434	1	0	0	0	0	0
ClusterID:435	3	2	0	0	0	0
ClusterID:436	2	1	0	0	0	0
ClusterID:437	3	2	0	0	0	0
ClusterID:438	2	1	0	0	0	0
ClusterID:439	4	3	0	0	2	0
ClusterID:440	3	2	0	0	0	0
ClusterID:441	44	76	0	0	589	0
ClusterID:442	10	10	0	0	0	0
ClusterID:443	3	2	0	0	1	0
ClusterID:444	8	6	0	0	28	0
ClusterID:445	4	5	0	0	6	0
ClusterID:446	36	270	0	0	300	0
ClusterID:447	13	12	0	0	1	0
ClusterID:448	7	4	0	0	3	0
ClusterID:449	5	4	0	0	0	0
ClusterID:450	2	1	0	0	0	0
ClusterID:451	38	165	0	0	465	0
ClusterID:452	5	7	0	0	0	0
ClusterID:453	3	2	0	0	0	0
ClusterID:454	19	26	0	66	2	0
ClusterID:455	2	1	0	0	0	0
ClusterID:456	2	0	0	0	1	0
ClusterID:457	3	2	0	0	0	0
ClusterID:458	9	10	0	0	0	0
ClusterID:459	2	1	0	0	0	0
ClusterID:460	2	1	0	0	0	0
ClusterID:461	18	43	0	0	8	1
ClusterID:462	6	6	0	0	0	0
ClusterID:463	26	21	0	0	231	0
ClusterID:464	1	0	0	0	0	0
ClusterID:465	19	18	0	0	75	0
ClusterID:466	2	1	0	0	0	0
ClusterID:467	6	6	0	0	1	0
ClusterID:468	24	30	0	0	207	0
ClusterID:469	3	2	0	0	0	0
ClusterID:470	2	1	0	0	0	0
ClusterID:471	1	0	0	0	0	0
ClusterID:472	15	24	0	15	32	0
ClusterID:473	5	6	0	0	0	0
ClusterID:474	1	0	0	0	0	0
ClusterID:475	11	0	0	0	55	0
ClusterID:476	3	2	0	0	0	0
ClusterID:477	8	14	0	0	0	0
ClusterID:478	2	1	0	0	0	0
ClusterID:479	3	2	0	0	0	0
ClusterID:480	2	1	0	0	0	0
ClusterID:481	3	2	0	0	0	0
ClusterID:482	3	1	0	0	3	0
ClusterID:483	9	4	0	0	3	15
ClusterID:484	7	16	0	0	10	0
ClusterID:485	4	3	0	0	0	0
ClusterID:486	2	1	0	0	0	0
ClusterID:487	5	4	0	0	0	0
ClusterID:488	3	2	0	0	0	0
ClusterID:489	3	2	0	0	0	0
ClusterID:490	3	2	0	0	0	0
ClusterID:491	9	8	0	3	12	0
ClusterID:492	2	1	0	0	0	0
ClusterID:493	4	4	3	0	3	0
ClusterID:494	19	17	0	0	121	0
ClusterID:495	2	0	0	1	0	0
ClusterID:496	9	9	6	1	23	0
ClusterID:497	22	7	0	0	147	32
ClusterID:498	2	1	0	0	0	0
ClusterID:499	22	33	0	0	44	0
ClusterID:500	3	0	0	3	0	0
ClusterID:501	4	3	0	0	0	0
ClusterID:502	4	3	0	0	0	0
ClusterID:503	3	2	0	0	0	0
ClusterID:504	3	2	0	0	0	0
ClusterID:505	5	5	0	0	0	0
ClusterID:506	2	1	0	0	0	0
ClusterID:507	3	2	0	0	0	0
ClusterID:508	1	0	0	0	0	0
ClusterID:509	1	0	0	0	0	0
ClusterID:510	6	8	0	0	0	0
ClusterID:511	3	2	0	0	0	0
ClusterID:512	4	4	0	0	0	0
ClusterID:513	4	3	0	0	1	0
ClusterID:514	1	0	0	0	0	0
ClusterID:515	3	2	0	0	0	0
ClusterID:516	2	0	0	0	1	0
ClusterID:517	5	4	0	0	0	0
ClusterID:518	1	0	0	0	0	0
ClusterID:519	2	1	0	0	0	0
ClusterID:520	9	14	0	0	0	0
ClusterID:521	5	7	0	0	1	0
ClusterID:522	2	1	0	0	0	0
ClusterID:523	3	3	0	0	0	0
ClusterID:524	3	2	0	0	0	0
ClusterID:525	2	0	0	0	1	0
ClusterID:526	2	1	0	0	0	0
ClusterID:527	2	1	0	0	0	0
ClusterID:528	3	2	0	0	0	0
ClusterID:529	2	1	0	0	0	0
ClusterID:530	2	1	0	0	0	0
ClusterID:531	2	1	0	0	0	0
ClusterID:532	6	2	0	0	1	10
ClusterID:533	15	17	0	14	41	0
ClusterID:534	4	3	0	0	0	0
ClusterID:535	11	8	10	0	21	0
ClusterID:536	4	2	0	0	0	1
ClusterID:537	4	3	0	0	0	0
ClusterID:538	7	13	0	0	1	0
ClusterID:539	26	9	0	0	300	0
ClusterID:540	4	3	0	0	1	0
ClusterID:541	2	1	0	0	0	0
ClusterID:542	21	17	0	0	108	0
ClusterID:543	3	1	0	1	0	0
ClusterID:544	2	1	0	0	0	0
ClusterID:545	3	3	0	0	0	0
ClusterID:546	2	1	0	0	0	0
ClusterID:547	1	0	0	0	0	0
ClusterID:548	11	37	0	0	0	0
ClusterID:549	17	10	0	0	105	0
ClusterID:550	3	2	0	0	0	0
ClusterID:551	2	1	0	0	0	0
ClusterID:552	17	9	0	0	120	0
ClusterID:553	3	2	0	0	0	0
ClusterID:554	5	5	1	0	1	0
ClusterID:555	5	2	0	6	1	0
ClusterID:556	4	3	0	0	1	0
ClusterID:557	13	12	0	0	21	0
ClusterID:558	4	2	1	0	1	0
ClusterID:559	5	4	0	0	0	0
ClusterID:560	3	3	0	0	0	0
ClusterID:561	6	1	0	0	0	10
ClusterID:562	2	1	0	1	1	0
ClusterID:563	23	54	0	0	6	0
ClusterID:564	3	2	0	0	0	0
ClusterID:565	4	1	0	0	3	3
ClusterID:566	7	6	0	0	0	0
ClusterID:567	1	0	0	0	0	0
ClusterID:568	3	2	0	0	1	0
ClusterID:569	9	17	3	0	15	0
ClusterID:570	7	14	0	0	0	0
ClusterID:571	4	4	0	0	0	0
ClusterID:572	5	6	0	0	3	0
ClusterID:573	3	2	0	0	0	0
ClusterID:574	19	52	0	0	1	0
ClusterID:575	14	79	0	0	6	0
ClusterID:576	2	1	0	0	0	0
ClusterID:577	7	5	0	0	10	0
ClusterID:578	3	2	0	0	0	0
ClusterID:579	73	153	21	0	1345	0
ClusterID:580	4	6	0	0	0	0
ClusterID:581	15	34	0	0	1	0
ClusterID:582	4	3	0	0	0	0
ClusterID:583	1	0	0	0	0	0
ClusterID:584	8	7	0	0	0	0
ClusterID:585	7	12	0	0	1	0
ClusterID:586	4	2	0	0	0	1
ClusterID:587	2	1	0	0	0	0
ClusterID:588	4	0	0	0	6	5
ClusterID:589	7	10	0	1	2	0
ClusterID:590	9	28	0	0	21	0
ClusterID:591	2	1	0	0	0	0
ClusterID:592	2	1	0	0	0	0
ClusterID:593	3	2	0	0	0	0
ClusterID:594	2	1	0	0	0	0
ClusterID:595	3	3	0	0	0	0
ClusterID:596	3	2	0	0	0	0
ClusterID:597	14	20	0	0	37	0
ClusterID:598	3	2	0	0	0	0
ClusterID:599	1	0	0	0	0	0
ClusterID:600	3	2	0	0	0	0
ClusterID:601	4	3	0	0	0	0
ClusterID:602	21	62	6	0	24	0
ClusterID:603	7	1	0	0	1	15
ClusterID:604	4	3	0	0	0	0
ClusterID:605	33	38	0	0	378	0
ClusterID:606	2	1	0	0	0	0
ClusterID:607	2	1	0	0	0	0
ClusterID:608	7	6	0	0	0	0
ClusterID:609	3	2	0	0	0	0
ClusterID:610	8	12	0	0	0	0
ClusterID:611	11	21	0	0	0	0
ClusterID:612	1	0	0	0	0	0
ClusterID:613	3	2	0	0	0	0
ClusterID:614	4	4	0	0	0	0
ClusterID:615	3	2	0	0	0	0
ClusterID:616	13	4	0	0	16	32
ClusterID:617	2	1	0	0	0	0
ClusterID:618	2	1	0	0	0	0
ClusterID:619	4	5	0	0	1	0
ClusterID:620	3	2	0	0	0	0
ClusterID:621	2	1	0	0	0	0
ClusterID:622	4	3	0	0	0	0
ClusterID:623	3	2	0	0	0	0
ClusterID:624	13	40	0	0	0	0
ClusterID:625	4	3	0	0	0	0
ClusterID:626	4	3	0	0	1	0
ClusterID:627	1	0	0	0	0	0
ClusterID:628	2	1	0	0	0	0
ClusterID:629	3	2	0	0	0	0
ClusterID:630	1	0	0	0	0	0
ClusterID:631	18	12	0	0	45	87
ClusterID:632	64	317	0	0	0	0
ClusterID:633	2	1	0	0	0	0
ClusterID:634	2	1	0	0	0	0
ClusterID:635	2	1	0	0	0	0
ClusterID:636	3	2	0	0	0	0
ClusterID:637	2	1	0	0	1	0
ClusterID:638	7	7	0	0	0	0
ClusterID:639	1	0	0	0	0	0
ClusterID:640	5	4	1	0	3	0
ClusterID:641	3	2	0	0	0	0
ClusterID:642	3	2	0	0	0	0
ClusterID:643	2	1	0	0	0	0
ClusterID:644	5	4	0	0	0	0
ClusterID:645	5	5	0	0	0	0
ClusterID:646	30	21	0	0	90	0
ClusterID:647	11	25	0	0	0	0
ClusterID:648	2	1	0	0	0	0
ClusterID:649	2	1	0	0	0	0
ClusterID:650	3	2	0	0	0	0
ClusterID:651	3	2	0	0	0	0
ClusterID:652	3	2	0	0	0	0
ClusterID:653	25	160	0	0	0	0
ClusterID:654	2	1	0	0	0	0
ClusterID:655	11	21	0	0	0	0
ClusterID:656	1	0	0	0	0	0
ClusterID:657	4	4	0	0	0	0
ClusterID:658	4	4	0	0	0	0
ClusterID:659	3	2	0	0	0	0
ClusterID:660	2	1	0	0	0	0
ClusterID:661	25	38	21	1	31	0
ClusterID:662	14	15	0	0	55	0
ClusterID:663	2	1	0	0	0	0
ClusterID:664	2	1	0	0	0	0
ClusterID:665	3	0	0	3	0	0
ClusterID:666	22	25	0	0	105	0
ClusterID:667	5	5	0	0	6	0
ClusterID:668	10	17	0	2	3	0
ClusterID:669	2	1	0	0	0	0
ClusterID:670	2	1	0	0	0	0
ClusterID:671	6	7	0	0	0	0
ClusterID:672	3	2	0	0	0	0
ClusterID:673	62	61	0	0	0	0
ClusterID:674	15	31	0	0	41	0
ClusterID:675	2	1	0	0	0	0
ClusterID:676	3	2	1	0	0	0
ClusterID:677	10	13	0	0	0	0
ClusterID:678	4	5	0	0	0	0
ClusterID:679	2	1	0	0	0	0
ClusterID:680	21	65	0	0	45	0
ClusterID:681	2	1	0	0	0	0
ClusterID:682	2	1	0	0	0	0
