"","PARP2","TALAM1","COL4A1","ND5","CYTB","WTAPP1","RPL15","ATP6","RPS3A","ND6","ND2","RPSA","RPS8","RPL10A","RPS16","RPL18A","RPL7","IGFBP7.AS1","RPS7","RPS15A","RPS13","ESAM","RPL18","RPL26","RPS21","LOC112268430","MOV10","RPL37","AFAP1L1","RPS5","CCDC152","H3C2","PTPRE","CEACAM1","RPL30","EIF3L","SLC19A1","RPL31","NFIA","SET","H2BC4","H2AC11","H3C3","SLC20A1","H2AZ1","SH3BP5.AS1","HMBOX1","H3C4","FTH1","VIM","APLN","COX2","PROX1","HSPG2","RPL13A","RPL23","TAGLN","RPS6","RACK1","CXCL8","CLEC14A","RPL4","TUBA1B","RPL32","ICAM2","PRKAR1A","RPL21","RPS20","ENG","H1.5","SNHG29","MMRN1","RPL5","H1.2","RPL35","CFL1","PPIB","SPARC","RTN4","SH3BGRL2"
"CITED2",-0.51625325668235,0.0560274852213403,0.134028013838112,-0.152678672665162,-0.0161588704007639,0.160531581644972,-0.250764526172603,-0.0128364858323826,-0.193075848667072,-0.194661532211072,0.0574621512849596,0.112583531624014,-0.204100124734883,0.062974289318865,-0.173066032516593,-0.0878166648415348,-0.199569600323453,-0.283459810675083,-0.282025144611464,-0.348548344719282,-0.203345037332978,-0.0214452918522993,-0.0841922453123915,-0.203949107254502,-0.106769358629347,0.411651438495809,0.234530147031648,-0.187639219373357,-0.680862310297609,0.0675803224704846,-0.173594593697926,0.00936308378362022,-0.542228263307877,-0.505077963134158,-0.193528901108215,-0.302034960761942,-0.121418054226301,-0.244950353177935,-0.697021180698373,0.118095669657919,-0.168384490624783,-0.0552723978194355,-0.0585947823878168,0.675274663523513,0.0994450108308696,-0.182209469153515,-0.720277872677042,-0.0328463019828612,-0.0876656473611538,0.0820780005870579,0.287839317606131,-0.0191037112681929,-0.60180465931817,0.258013365230889,-0.192547287485738,-0.224411975846123,0.733567410950568,-0.204024615994692,-0.0649399682851318,0.370445879374522,0.0167629403222878,0.0764148450727714,0.468607241622154,-0.0829085967291532,0.0991429758701076,-0.397855552063669,-0.091592101851059,-0.284290406817178,0.283535319415273,-0.00362441952914331,0.0309585834780991,-0.642730396501414,-0.167553894482688,-0.230377166321172,0.171857892673545,0.46173594626482,0.296069770286894,0.428361083100625,0.70124967014904,-0.655717899814177
"TSPAN14",-0.0767923887737239,-0.137878959587827,0.35760939354214,-0.0704496545977231,-0.0520255219912446,0.190810586461357,0.0829085967291532,-0.174274172359641,-0.0320912145809564,-0.0491561898640061,-0.117567108476586,-0.218899837812218,0.026126024105908,-0.187110658192023,-0.111601918001538,-0.126326122338682,0.020991429772955,0.117265073515824,-0.00815494394057245,-0.00113263110285728,-0.0461358402563867,0.320999773465227,-0.0923471892529639,0.0400196323009574,-0.167100842041545,-0.0180472702559843,0.163400913772211,-0.241552459869363,0.441726130114341,-0.291010684694132,-0.00626722543581031,-0.120360931863634,0.109940725717347,0.24721561538365,-0.062823271838484,0.256805225387842,0.60958205955779,-0.219503907733742,0.213161173557741,0.26737644901451,-0.133046400215636,-0.161966247708592,-0.132819873995064,-0.0645599728628652,-0.139540151872017,0.697123008381786,0.175557820942879,-0.188620832995833,-0.0962736437428691,0.0674293049901036,0.283233284454512,-0.178729188030879,0.253860384520413,0.143240080141351,0.0544418016773401,-0.0957450825615357,-0.188696341736024,-0.0381319137961952,0.0527070905383976,0.0585947823878168,0.329293615970708,0.0721863556221043,-0.21459583962136,-0.105032657604965,0.196851285676596,0.273341639489558,0.0607845358533409,-0.0873636124003919,0.000830596142095342,-0.155925548493353,-0.103900026502108,0.266923396573367,-0.0639559029413413,-0.254766489402698,-0.316004077697182,0.047268471359244,-0.270849851063272,0.0361686865512426,0.0967266961840121,0.305055310369562
"SEC61A1",-0.410903050437934,0.0823014195107218,0.141649048625793,-0.146179401993355,-0.141196013289037,0.0480217456961643,-0.155542132286318,-0.105255209906373,-0.204922983992751,-0.242826940501359,-0.0218967079432196,0.1602234974328,-0.203261854424645,0.0431893687707641,-0.229839927514346,-0.106161280579885,-0.125490788281486,-0.175022651766838,-0.305043793415886,-0.275747508305648,-0.151011778918756,-0.11039377815849,-0.134098459679855,-0.187254605859257,-0.205376019329508,0.409936950494146,-0.019178495922682,-0.314406523708849,-0.267441860465116,-0.0672002416188463,0.0388100271821202,-0.0217456961643008,-0.275747508305648,-0.217154938085171,-0.232709151313802,-0.151464814255512,-0.0152521896707943,-0.360314104500151,-0.209151313802477,0.0398671096345515,-0.085925702204772,-0.12020537601933,-0.118695258230142,0.523557837511326,-0.0952884324977348,-0.0246158493020983,-0.268045907580791,-0.0598006644518272,0.0517970401691332,0.37496224705527,0.141196013289037,-0.101328903654485,-0.276804590758079,0.0672002416188463,-0.120054364240411,-0.153729990939293,0.440652370884929,-0.217305949864089,-0.073394495465152,0.305949864089399,-0.074146783449109,0.111748716399879,0.226366656599215,-0.102083962549079,0.0854726668680157,-0.0514950166112957,-0.0619148293566898,-0.244337058290547,0.178495922681969,-0.0534581697372395,-0.0884929024463908,-0.22697070371489,-0.0925702204771972,-0.0915131380247659,-0.0699184536393839,0.276804590758079,0.340833585019632,0.273180308064029,0.538356991845364,-0.329054666263969
"IGF2R",-0.17592872244035,0.252793717909997,0.367260646330414,0.210057384475989,0.28646934460888,-0.0508909694956207,-0.382059800664452,0.178495922681969,-0.509211718514044,0.290697674418605,0.247508305647841,-0.544548474781033,-0.490637269707037,-0.518725460585926,-0.43808517064331,-0.634098459679855,-0.418604651162791,0.422077922077922,-0.45998187858653,-0.453337360314105,-0.543793415886439,-0.339713822116995,-0.577318030806403,-0.425400181214135,-0.581395348837209,0.313512289270896,-0.211718514044095,-0.304439746300211,0.274388402295379,-0.531259438236182,-0.00362428269405014,-0.607520386590154,0.0187254605859257,0.380549682875264,-0.445182724252492,-0.30217456961643,0.053156146179402,-0.308064028994262,-0.00317124735729387,-0.406674720628209,-0.541679250981577,-0.651011778918756,-0.644971307762006,-0.058743581999396,-0.715040773180308,0.0595008872701027,0.0576864995469647,-0.62866203563878,0.531108426457264,-0.0524010872848082,0.00815463606161281,0.197523406825732,0.220175173663546,-0.168378133494413,-0.318483841739656,-0.166717003926306,-0.0279371790999698,-0.431138628813047,-0.443236304918151,0.275294472968892,-0.329658713379644,-0.274388402295379,-0.431289640591966,-0.487466022349743,-0.0549682875264271,0.217305949864089,-0.444427665357898,-0.530051344004832,-0.0679553005134401,-0.592570220477197,-0.403956508607671,0.0504379341588644,-0.360012080942314,-0.484747810329206,-0.578828148595591,-0.356538810027182,-0.46239806704923,-0.103443068559348,0.304741769858049,-0.006795530051344
"CTNNA1",-0.392781636967684,-0.463908184838417,0.476442162488674,-0.0984596798550287,-0.0887949260042283,0.0267290848686198,0.146481425551193,-0.131833282996074,0.0514950166112957,-0.175173663545757,-0.0687103594080338,0.0773180308064029,0.162186650558744,0.0584415584415584,-0.129417094533374,0.0676532769556025,0.176985804892782,0.0974025974025974,0.146481425551193,-0.00347327091513138,0.0206886137118695,0.437044588222531,0.0570824524312896,0.11280579885231,-0.0954394442766536,0.0947634689390594,0.0978556327393537,-0.197674418604651,0.101630927212323,-0.0934762911507098,0.11038961038961,0.390214436726065,0.22455451525219,0.0166112956810631,0.119752340682573,0.161280579885231,0.46723044397463,-0.20507399577167,0.0567804288734521,0.552099063726971,0.278918755662942,0.284355179704017,0.293264874660224,0.0739957716701903,0.3373603141045,0.503341262109777,0.040169133192389,0.307459981878587,-0.502869223799456,0.286318332829961,0.373603141045002,-0.142857142857143,-0.0243128964059197,0.470401691331924,0.101026880096648,-0.093325279371791,0.0312594382361824,0.117940199335548,0.115679389971824,-0.141649048625793,0.503171247357294,0.149199637571731,0.212624584717608,0.0309574146783449,0.1698882512836,0.26336454243431,0.168076109936575,0.0489278163696768,0.545001510117789,0.325430383569918,0.00392630625188765,0.177438840229538,0.00890969495620658,0.15901540320145,-0.110691633947448,0.388553307157958,0.0450015101177892,0.205829054666264,0.000151011778918756,0.219269102990033
"FAM102A",0.118997281787979,-0.149048625792812,0.164149803684687,0.221534279673815,0.19420114768952,-0.342796738145575,0.317728782845062,0.102083962549079,0.197976442162489,0.266082754454847,0.0439444276653579,-0.131833282996074,0.207188160676533,-0.0730897009966777,0.153729990939293,0.0505889459377832,0.283147085472667,0.332829960736937,0.241014799154334,0.321051041981275,0.129266082754455,-0.356552271179473,0.0243128964059197,0.257022047719722,-0.0718816067653277,-0.159776494243068,-0.573240712775597,0.325279371791,0.802929628511024,-0.133947447900936,0.617638175777711,-0.335699184536394,0.627302929628511,0.640289942615524,0.189217758985201,0.393989731199034,0.235276351555421,0.268498942917548,0.673814557535488,-0.0200845665961945,-0.244035034732709,-0.352008456659619,-0.352461491996376,-0.524463908184838,-0.415282392026578,0.0144221693763827,0.716399879190577,-0.390365448504983,0.101328903654485,0.155240108728481,-0.528843249773482,0.0948353971609786,0.781636967683479,-0.434913923286016,0.383569918453639,0.387949260042283,-0.458018725460586,0.230443974630021,0.094234907757726,-0.33373603141045,-0.310480217456962,0.19420114768952,-0.557384475989127,0.125490788281486,-0.473572938689218,0.660374509211719,0.116279069767442,0.224101479915433,-0.370431893687708,-0.367411658109333,0.202204771972214,0.664149803684687,0.276804590758079,-0.209453337360314,-0.210963455149502,-0.464512231954092,-0.0869827846572033,-0.512533977650257,-0.422983992751435,0.645726366656599
"ITPRID2",-0.251283600120809,-0.0886439142253096,0.199184536393839,-0.112050739957717,-0.26940501359106,0.575958924796134,0.448504983388704,-0.240863787375415,0.354877680459076,-0.172455451525219,-0.237692540018121,0.145122319540924,0.409996979764422,0.234068257324071,-0.00211416490486258,0.213077620054364,0.488825128360012,-0.344004832376925,0.412413168227122,0.223195409241921,0.28767743884023,0.604145430264075,0.273633343400785,0.440652370884929,0.0650860767139837,0.243062634673173,0.11280579885231,0.0448504983388704,0.0752038659015403,-0.025369978858351,-0.250679553005134,0.191180912111145,0.00302023557837511,-0.316218665055874,0.28888553307158,0.519178495922682,0.731048021745696,-0.0376019329507702,0.0226517668378134,0.745545152521897,0.122319540924192,0.139836907278768,0.161280579885231,0.404862579281184,0.260344306855935,0.646505833510938,-0.0366958622772576,0.151162790697674,-0.581697372395047,0.341588643914225,0.526578073089701,-0.36288130474177,-0.0782241014799154,0.559649652672909,0.406221685291453,0.317577771066143,-0.10676532769556,0.341437632135307,0.372711141580237,-0.06674720628209,0.76578073089701,0.541830262760495,-0.0107218363032317,0.233766233766234,0.327242524916944,0.229084868619752,0.539263062518876,0.261854424645122,0.0104198127453941,0.135306553911205,0.183328299607369,0.0964965267290849,0.433101781938991,-0.117336152219873,0.06674720628209,0.295983086680761,0.226064633041377,0.439142253095742,0.0792811839323467,-0.0567804288734521
"NF2",-0.607067351253398,0.0656901238296587,0.458471760797342,0.250377529447297,0.263062518876472,0.102234974327998,-0.433403805496829,0.349592268196919,-0.535034732709151,0.201751736635458,0.367864693446089,-0.305194805194805,-0.493808517064331,-0.388855330715796,-0.567049229839928,-0.499244941105406,-0.317577771066143,0.0179704016913319,-0.384022953790396,-0.6650558743582,-0.565690123829659,-0.130705629269731,-0.520839625490788,-0.350800362428269,-0.547417698580489,0.536263072832829,0.214134702506796,-0.400181214134703,-0.352310480217457,-0.354122621564482,-0.340682573240713,-0.0225007550588946,-0.259136212624585,-0.126849894291755,-0.420567804288735,-0.47689519782543,0.0442464512231954,-0.586076713983691,-0.466626396858955,0.080338266384778,-0.136665659921474,-0.0510419812745394,-0.0264270613107822,0.48671096345515,-0.00332225913621263,-0.0382829312765762,-0.458169737239505,-0.0850196315312595,0.108728480821504,0.087133796436122,0.439746300211416,0.232709151313802,-0.249320446994866,0.471156750226518,-0.401993355481728,-0.304892781636968,0.442766535789792,-0.431742675928722,-0.429720240424054,0.621564482029598,-0.00362428269405014,-0.175777710661432,0.348384173965569,-0.436424041075204,0.316067653276956,-0.112201751736635,-0.297644216248867,-0.494865599516762,0.181818181818182,-0.0181214134702507,-0.373905164602839,-0.397614013893084,-0.352008456659619,-0.281938991241317,-0.204922983992751,0.40652370884929,-0.136363636363636,0.381455753548777,0.652672908486862,-0.511778918755663
"DOCK4",-0.202959830866808,0.00468136514648143,0.243430987617034,-0.191029900332226,-0.298248263364542,0.703714889761401,0.0804892781636968,-0.239957716701903,0.00211416490486258,-0.237239504681365,-0.212473572938689,-0.0579885231048022,0.0232558139534884,0.0143461189972818,-0.186046511627907,-0.0492298399275143,0.118544246451223,-0.405013591060103,0.0184234370280882,-0.11038961038961,-0.00906070673512534,0.761354627340666,0.0560253699788584,0.0584415584415584,-0.0286922379945636,0.17570883842326,0.371790999697976,-0.267592872244035,-0.0622168529145273,-0.153578979160375,-0.588945937783147,0.160978556327394,-0.213832678948958,-0.363787375415282,-0.0675022651766838,0.253850800362428,0.721836303231652,-0.301872546058593,-0.139232860163093,0.569465418302628,0.107218363032317,0.132135306553911,0.148142555119299,0.487466022349743,0.252944729688916,0.722920678583709,-0.163998791905769,0.160978556327394,-0.422228933856841,0.0649350649350649,0.837209302325581,-0.355330715795832,-0.229537903956509,0.745998187858653,0.0472666868015705,-0.0530051344004832,-0.0382059800664452,-0.0376019329507702,0.176690452045736,0.215342796738146,0.836001208094231,0.19540924192087,0.0472666868015705,-0.0779220779220779,0.626547870733917,0.0244639081848384,0.168831168831169,-0.0931742675928722,0.219873150105708,0.147085472666868,-0.177891875566294,-0.0626698882512836,0.105255209906373,-0.100875868317729,-0.146783449109031,0.393989731199034,0.10314104500151,0.572938689217759,0.204318936877076,-0.291603745092117
"RAB11A",0.255964965267291,-0.201600724856539,-0.066143159166415,-0.0841135608577469,-0.274539414074298,0.0054364240410752,0.454092419208698,-0.280126849894292,0.403805496828753,-0.134853518574449,-0.256720024161885,0.152068861371187,0.414527333131984,0.133796436122018,0.199335548172757,0.272576260948354,0.411960132890365,0.144820295983087,0.454696466324373,0.44412564180006,0.446994865599517,0.331558878176422,0.218514044095439,0.427816369676835,0.143310178193899,-0.258239891451461,0.0324675324675325,0.152068861371187,0.628511023859861,0.0170643310178194,0.275898520084567,0.145877378435518,0.452129266082754,0.332829960736937,0.364391422530957,0.467834491090305,0.46360616128058,0.191331923890063,0.595439444276654,0.261552401087285,0.292056780428874,0.136212624584718,0.1626396858955,-0.340229537903957,0.092117185140441,0.66402386123513,0.530655391120507,0.127151917849592,-0.247357293868922,0.157203261854425,-0.0318634853518574,-0.288734521292661,0.443672606463304,-0.162186650558744,0.352310480217457,0.289489580187255,-0.52310480217457,0.42600422832981,0.270849851063272,-0.317577771066143,0.288130474176986,0.219420114768952,-0.223648444578677,0.315614617940199,0.0652370884929025,0.520537601932951,0.467834491090305,0.439595288432498,-0.146179401993355,0.0981576562971912,0.147840531561462,0.577469042585322,0.301570522500755,0.171700392630625,0.0220477197221383,-0.0948353971609786,-0.0721836303231652,-0.214738749622471,-0.375415282392027,0.676532769556025
"DBN1",-0.44291754756871,-0.0761099365750529,0.268800966475385,-0.176079734219269,-0.251434611899728,0.562669888251284,0.121262458471761,-0.188311688311688,0.0566294170945334,-0.254152823920266,-0.171398369072788,0.102990033222591,0.0806402899426155,0.145273331319843,-0.150558743581999,0.0446994865599517,0.245847176079734,-0.52793717909997,0.0848686197523407,-0.107822410147992,0.0388100271821202,0.553781100557021,0.0946843853820598,0.143008154636062,-0.00634249471458774,0.366217389923855,0.307762005436424,-0.116581093325279,-0.246602234974328,-0.0342796738145575,-0.400785261250378,0.221081244337058,-0.282694050135911,-0.496526729084869,-0.00347327091513138,0.231350045303534,0.656146179401993,-0.231199033524615,-0.23905164602839,0.665659921473875,0.072334642102084,0.160827544548475,0.167170039263063,0.642857142857143,0.316067653276956,0.450258617755866,-0.27906976744186,0.184687405617638,-0.440350347327092,0.215191784959227,0.638628813047418,-0.255209906372697,-0.37254605859257,0.730745998187859,0.13832678948958,0.0646330413772274,0.272425249169435,0.0292962851102386,0.201004266387073,0.247961340984597,0.662186650558744,0.354122621564482,0.254605859257022,0.0342796738145575,0.471307762005436,-0.00437934158864391,0.235125339776503,-0.0295983086680761,0.222591362126246,0.181969193597101,0.0196315312594382,-0.14074297795228,0.215946843853821,-0.120054364240411,0.066143159166415,0.536544850498339,0.35442464512232,0.718665055874358,0.313500453035337,-0.418000604047116
"NAV1",-0.146783449109031,0.272425249169435,-0.119450317124736,-0.354122621564482,-0.363183328299607,0.601026880096648,-0.153276955602537,-0.308819087888855,-0.122772576260948,-0.406372697070371,-0.273180308064029,0.0446994865599517,-0.188311688311688,0.0487768045907581,-0.20144971307762,-0.0850196315312595,-0.151917849592268,-0.504077318030806,-0.214738749622471,-0.295077016007249,-0.0954394442766536,0.408653301910908,-0.0758079130172153,-0.137571730594986,-0.0362428269405014,0.447389285628627,0.511174871639988,-0.162337662337662,-0.569012382965871,-0.0575354877680459,-0.567653276955603,-0.0560253699788584,-0.661280579885231,-0.69299305345817,-0.235880398671096,-0.107671398369073,0.237239504681365,-0.193295077016007,-0.446994865599517,0.117034128662036,-0.0977046209604349,-0.0311084264572637,-0.0320144971307762,0.781938991241317,0.0848686197523407,0.194661532211072,-0.522953790395651,0.0131380247659317,-0.0563273935366959,-0.0570824524312896,0.583509513742072,-0.355179704016913,-0.659468438538206,0.465418302627605,-0.185744488070069,-0.113560857746904,0.476140138930837,-0.192237994563576,0.0235587269394315,0.546662639685896,0.334491090305044,0.0794321957112655,0.282543038356992,-0.0771670190274841,0.436273029296285,-0.272727272727273,0.000151011778918756,-0.249622470552703,0.0762609483539716,-0.0348837209302326,-0.155844155844156,-0.50120809423135,0.00256720024161885,-0.168831168831169,0.12987012987013,0.401993355481728,0.336605255209906,0.830866807610994,0.487315010570825,-0.722893385684083
"ARL6IP1",-0.136212624584718,-0.591815161582603,0.31304741769858,0.0413772274237391,0.0134400483237693,-0.4879190576865,0.216248867411658,-0.0138930836605255,0.103443068559348,-0.0362428269405014,0.00286922379945636,0.123678646934461,0.238749622470553,0.0448504983388704,-0.00196315312594382,0.215644820295983,0.177287828450619,0.427061310782241,0.180459075807913,0.180761099365751,0.0980066445182724,-0.0031713670880004,0.107369374811235,0.150105708245243,-0.0620658411356086,-0.222071204900218,-0.300362428269405,-0.138175777710661,0.371186952582301,-0.0108728480821504,0.516309272123226,0.596194503171247,0.686046511627907,0.435366958622773,0.186046511627907,0.146934460887949,0.0362428269405014,-0.155693144065237,0.495620658411356,0.313953488372093,0.565237088492902,0.535789791603745,0.543189368770764,-0.428722440350347,0.405164602839021,0.00634273417600079,0.508758683177288,0.525067955300514,-0.358501963153126,0.369676834793114,-0.260797342192691,-0.00558743581999396,0.445031712473573,0.0992147387496225,0.1771368166717,-0.0901540320144971,-0.214134702506796,0.149501661129568,0.0276361989097177,-0.260797342192691,0.061159770462096,0.0431893687707641,0.204318936877076,0.0720326185442465,-0.185895499848988,0.356085774690426,0.101479915433404,0.200694654183026,0.3421926910299,0.544548474781033,0.139987919057687,0.535940803382664,-0.0200845665961945,0.596194503171247,-0.0993657505285412,-0.00558743581999396,-0.0262760495318635,-0.278767743884023,-0.421020839625491,0.616279069767442
"TXNIP",0.207943219571127,-0.0721836303231652,-0.0591966173361522,0.110842645726367,0.0273331319842948,-0.512684989429176,-0.152823920265781,0.027182120205376,-0.165357897916037,0.0758079130172153,0.12382965871338,-0.112352763515554,-0.144216248867412,-0.241014799154334,-0.228329809725159,-0.171851404409544,-0.241769858048928,0.491241316822712,-0.151766837813349,-0.0646330413772274,-0.118091211114467,-0.273266130749367,-0.280730897009967,-0.197523406825732,-0.283751132588342,-0.0879676823219157,-0.0836605255209906,-0.175022651766838,0.14436726064633,-0.220175173663546,0.321202053760193,0.0608577469042585,0.285110238598611,0.37979462398067,-0.108577469042585,-0.280277861673211,-0.312896405919662,-0.111899728178798,0.365901540320145,-0.363183328299607,0.19661733615222,0.072938689217759,0.0892479613409846,-0.364844457867714,-0.136514648142555,-0.0869105599592489,0.201751736635458,0.0798852310480218,0.30459075807913,-0.102385986106916,-0.371035940803383,0.0155542132286318,0.266535789791604,-0.387949260042283,-0.302929628511024,-0.213832678948958,-0.122017517366355,-0.154334038054968,-0.345527995111662,-0.0442464512231954,-0.352612503775295,-0.313198429477499,0.0955904560555723,-0.169435215946844,-0.175475687103594,0.195711265478707,-0.188764723648445,-0.0351857444880701,-0.0794321957112655,0.0576864995469647,-0.158109332527937,0.226819691935971,-0.308819087888855,0.308517064331018,-0.106463304137723,-0.317728782845062,-0.342947749924494,-0.239655693144065,-0.163394744790094,0.328601630927212
"TUBB6",-0.265629719118091,-0.170341286620356,0.152370884929024,-0.0478707339172455,-0.0400181214134703,0.114013893083661,-0.442313500453035,0.0619148293566898,-0.386892177589852,-0.122470552703111,0.12382965871338,-0.0999697976442163,-0.409845967985503,-0.278465720326185,-0.29734219269103,-0.315614617940199,-0.371639987919058,-0.0702204771972214,-0.309574146783449,-0.498187858652975,-0.31063122923588,0.1182466871383,-0.344910903050438,-0.387798248263365,-0.265327695560254,0.00883452260228682,0.436575052854123,-0.43808517064331,-0.21111446692842,-0.123376623376623,-0.161280579885231,0.351555421322863,-0.197372395046814,0.00875868317728783,-0.336001208094231,-0.509060706735125,-0.0878888553307158,-0.535789791603745,-0.380851706433102,0.120054364240411,0.351253397765026,0.3373603141045,0.372395046813651,0.324826336454243,0.396254907882815,0.168913051806116,-0.344457867713682,0.285865297493204,-0.0601026880096648,0.0659921473874962,0.367864693446089,0.0221987315010571,-0.171549380851706,0.196919359710057,-0.487163998791906,-0.466928420416793,0.310178193899124,-0.310027182120205,-0.370672405595094,0.432648746602235,0.093325279371791,-0.383569918453639,0.659619450317125,-0.335699184536394,0.547266686801571,-0.142857142857143,-0.257022047719722,-0.309574146783449,0.3325279371791,0.373452129266083,-0.44654183026276,-0.297191180912111,-0.441256418000604,0.186650558743582,-0.0308064028994262,0.506493506493507,-0.0462096043491392,0.0720326185442465,0.511325883418907,-0.117940199335548
"GIMAP6",-0.0658411356085775,-0.473421926910299,0.126698882512836,-0.170039263062519,-0.262458471760797,0.0964965267290849,0.539716097855633,-0.276502567200242,0.476593174267593,-0.246753246753247,-0.281938991241317,0.40773180308064,0.565690123829659,0.405768649954696,0.250528541226216,0.491392328601631,0.500302023557837,-0.0477197221383268,0.473119903352462,0.45998187858653,0.452884324977348,0.569411409776452,0.47568710359408,0.476442162488674,0.264874660223497,-0.203420546073168,0.0179704016913319,0.0708245243128964,0.246149199637572,0.204318936877076,0.179099969797644,0.551948051948052,0.376472364844458,-0.03397765025672,0.482331621866506,0.57278767743884,0.496526729084869,0.0789791603745092,0.316520688613712,0.717909996979764,0.472213832678949,0.502718212020538,0.5072485653881,-0.0453035336756267,0.506493506493507,0.524106165662161,0.257173059498641,0.505889459377831,-0.693597100573845,0.354575656901238,0.195560253699789,-0.303231652068861,0.147840531561462,0.348988221081244,0.461945031712474,0.189821806100876,-0.265478707339172,0.467985502869224,0.497451580374919,-0.409996979764422,0.659166414980369,0.462247055270311,0.142555119299305,0.408486861975234,0.0511929930534582,0.301419510721836,0.542283298097252,0.453488372093023,0.280730897009967,0.473874962247055,0.341286620356388,0.354726668680157,0.355481727574751,0.36529749320447,0.16143159166415,0.346118997281788,0.255964965267291,0.102083962549079,-0.357746904258532,0.416641498036847
"RPL30",0.166414980368469,-0.139685895499849,-0.292056780428874,-0.0964965267290849,-0.17592872244035,0.0154032014497131,0.885382059800665,-0.211718514044095,0.89927514346119,-0.16384778012685,-0.27182120205376,0.69057686499547,0.888704318936877,0.820144971307762,0.724856538810027,0.847629115070976,0.845514950166113,-0.166565992147388,0.899577167019028,0.87496224705527,0.84098459679855,0.158417336919639,0.826185442464512,0.874207188160677,0.578224101479916,-0.0265790765470509,-0.171851404409544,0.779824826336454,0.10555723346421,0.643914225309574,0.353367562669888,0.184989429175476,0.201298701298701,-0.160978556327394,1,0.755662941709453,0.165206886137119,0.720477197221383,0.255058894593778,0.536242826940501,0.247206282090003,0.189066747206282,0.184687405617638,-0.0842645726366657,0.248867411658109,0.0612375882944838,0.184234370280882,0.183026276049532,-0.361220175173664,0.343702808819088,-0.295832074901842,-0.145122319540924,0.120960434913923,-0.0801872546058593,0.855330715795832,0.755813953488372,-0.335095137420719,0.950317124735729,0.843659154148296,-0.580338266384778,0.215493808517064,0.770915131380248,-0.066143159166415,0.912715191784959,-0.370884929024464,0.169737239504681,0.803533675626699,0.928873452129266,-0.254001812141347,0.119299305345817,0.813500453035337,0.199335548172757,0.831017819389912,0.147085472666868,0.700694654183026,0.0362428269405014,0.491694352159468,-0.0533071579583208,-0.419359710057384,0.222440350347327
"NR2F1",0.102234974327998,-0.0789791603745092,0.204922983992751,0.326789489580187,0.242524916943522,-0.501963153125944,0.137873754152824,0.22817879794624,-0.000453035336756267,0.329356689821806,0.169435215946844,-0.160374509211719,0.0262760495318635,-0.15659921473875,0.00332225913621263,-0.0668982180610088,0.1529749320447,0.474630021141649,0.0866807610993657,0.14195107218363,-0.0212926608275446,-0.439007815467483,-0.132739353669586,0.0904560555723347,-0.187556629417095,-0.0884207347630586,-0.578375113258834,0.166717003926306,0.762307459981879,-0.181214134702507,0.567653276955603,-0.184687405617638,0.712171549380852,0.738447598912715,0.0363938387194201,0.172153427967381,0.12141347025068,0.115221987315011,0.770915131380248,-0.153427967381456,-0.073542736333434,-0.22334642102084,-0.225913621262458,-0.591664149803685,-0.359408033826638,-0.0709782157790565,0.800664451827243,-0.240410752038659,0.193597100573845,0.178042887345213,-0.522198731501057,0.224252491694352,0.811537299909393,-0.379190576864995,0.198127453941407,0.251585623678647,-0.435215946843854,0.0623678646934461,-0.0991429758701076,-0.187405617638176,-0.390969495620658,0.0234068257324071,-0.439142253095742,-0.00211416490486258,-0.385080036242827,0.667774086378738,-0.0379039565086077,0.10193295077016,-0.223648444578677,-0.212624584717608,0.061159770462096,0.734672304439746,0.11280579885231,0.0117789187556629,-0.296889157354274,-0.481425551192993,-0.149199637571731,-0.508305647840532,-0.441558441558442,0.665508909694956
"LIPA",-0.00830564784053156,-0.118846270009061,-0.045756569012383,0.229839927514346,0.177438840229538,-0.649199637571731,0.210510419812745,0.114315916641498,0.180006040471157,0.204016913319239,0.151313802476593,0.0181214134702507,0.216399879190577,-0.0295983086680761,0.0341286620356388,0.0839625490788281,0.157505285412262,0.474327997583812,0.262911507097554,0.281938991241317,0.148595590456056,-0.561936044497594,-0.0172153427967381,0.226064633041377,-0.133343400785261,-0.0378298788354333,-0.443068559347629,0.25369978858351,0.401842343702809,-0.0800362428269405,0.760495318634854,-0.187707641196013,0.444427665357898,0.495620658411356,0.239202657807309,0.0530051344004832,-0.276200543642404,0.195862277257626,0.463153125943824,-0.267290848686198,-0.147236484445787,-0.219420114768952,-0.201902748414376,-0.464965267290849,-0.327393536695862,-0.206893948121931,0.364391422530957,-0.262760495318635,0.155089096949562,0.153578979160375,-0.765629719118091,0.156750226517668,0.450619148293567,-0.679855028692238,0.155995167623075,0.245545152521897,-0.151011778918756,0.255511929930535,-0.0660701476666749,-0.360314104500151,-0.558743581999396,0.0749018423437028,-0.1650558743582,0.18695258230142,-0.583509513742072,0.410752038659015,0.119601328903654,0.275898520084567,-0.388704318936877,-0.238900634249471,0.24509211718514,0.39565086076714,0.0845665961945032,-0.0665961945031713,0.0527031108426457,-0.396707943219571,-0.135306553911205,-0.539112050739958,-0.214134702506796,0.595439444276654
